date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:48	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:36%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Light.ttf	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Light.ttf	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:45:50	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:38%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.eot	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.eot	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:45:52	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:39%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.eot?	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regulard41d.eot	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:45:54	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:42%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.woff2	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.woff2	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:45:56	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:44%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.woff	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.woff	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:45:58	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:45%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.ttf	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Regular.ttf	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:00	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:47%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.eot	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.eot	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:01	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:49%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.eot?	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Mediumd41d.eot	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:03	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:51%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.woff2	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.woff2	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:05	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:53%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.woff	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.woff	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
